Linux 3.10.0-862.11.6.el7.x86_64 (rhel7-2.example.com) 	2018-09-30 	_x86_64_	(6 CPU)

12:00:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
06:50:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:02 PM   enp0s25      0.00      0.00      0.00      0.27      0.00      0.00      0.00      0.00      0.00
07:30:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:02 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:02 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:02 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:02 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:02 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:02 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:02 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:02 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:02 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:02 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:02 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:02 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:02 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:02 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:02 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:02 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:02 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:02 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:02 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 PM   enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 PM   docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:      enp0s25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:       virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:      docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

12:00:01 AM    call/s retrans/s    read/s   write/s  access/s  getatt/s
12:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
12:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
12:50:02 AM      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 AM      0.03      0.00      0.00      0.00      0.02      0.00
03:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
05:40:02 AM      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
08:20:02 AM      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM      0.02      0.00      0.00      0.00      0.02      0.00
10:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
11:40:02 AM      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
12:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
01:10:02 PM      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM      0.02      0.00      0.00      0.00      0.02      0.00
04:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
04:30:02 PM      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM      4.68      0.00      0.00      0.00      1.38      1.58
05:20:02 PM      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:00:02 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:30:02 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 PM    198.05      0.00      1.37      1.37     47.91     57.60
08:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:50:02 PM      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 PM      0.68      0.00      0.00      0.00      0.12      0.18
09:20:01 PM     25.88      0.00      0.00      0.00      3.70      3.70
09:30:01 PM     37.27      0.00      0.00      0.00      2.59      2.72
09:40:01 PM     28.16      0.00      0.00      0.00      1.76      2.18
09:50:01 PM     44.22      0.00      0.00      0.00      2.05      1.92
10:00:01 PM     35.58      0.00      0.00      0.00      6.10      7.05
10:10:02 PM      0.35      0.00      0.00      0.00      0.08      0.08
10:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 PM      0.02      0.00      0.00      0.00      0.02      0.00
11:00:02 PM      0.00      0.00      0.00      0.00      0.00      0.00
11:10:02 PM   1436.83      0.00    715.89    715.86      0.50      0.49
11:20:01 PM   1446.23      0.00    721.38    721.23      0.49      0.43
11:30:01 PM     84.30      0.00     41.93     42.10      0.03      0.03
11:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
Average:        23.36      0.00     10.35     10.35      0.47      0.54

12:00:01 AM   scall/s badcall/s  packet/s     udp/s     tcp/s     hit/s    miss/s   sread/s  swrite/s saccess/s sgetatt/s
12:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:50:02 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
